3301
180  -8.2314   5.2024 204.4590  10.9763 6  -0.0206   0.0359   0.0373   0.0718   0.0000   0.0300   0.0000   0.0300
181  -1.8493   7.0718 191.6558  21.9753 6  -0.0113   0.0501   0.0896   0.0942   0.0000   0.0300   0.0000   0.0300
182   0.6171   5.7707 205.6500   8.9140 6  -0.0425   0.0376   0.0188   0.0470   0.0000   0.0300   0.0000   0.0300
183 -12.5540   5.2322 218.9514   8.1577 6  -0.0269   0.0332   0.0259   0.0376   0.0000   0.0300   0.0000   0.0300
184   1.6461   4.8645 202.6499   8.7557 6  -0.0212   0.0363  -0.0079   0.0556   0.0000   0.0300   0.0000   0.0300
185 -11.2429   4.9230 193.4559  11.6514 6  -0.0259   0.0373   0.0423   0.0591   0.0000   0.0300   0.0000   0.0300
186 -30.8097   5.4078 211.7790   6.5290 6   0.0334   0.0353  -0.0085   0.0410   0.0000   0.0300   0.0000   0.0300
187  -3.6075   4.7129 215.1135   9.3828 6   0.0284   0.0277   0.0880   0.0386   0.0000   0.0300   0.0000   0.0300
188  -0.0735   6.6975 235.2130   9.2946 6  -0.0745   0.0297   0.0568   0.0408   0.0000   0.0300   0.0000   0.0300
189 -25.1978   4.0283 238.6794   4.8707 6  -0.0288   0.0205  -0.0545   0.0278   0.0000   0.0300   0.0000   0.0300
190   0.6021   5.6556 204.1236   8.4738 6   0.0155   0.0399   0.0239   0.0460   0.0000   0.0300   0.0000   0.0300
191  -6.5748   6.6207 217.0200   6.9559 6  -0.0429   0.0338  -0.0177   0.0366   0.0000   0.0300   0.0000   0.0300
192 -24.2956   6.0980 186.3319  13.2836 6  -0.0426   0.0596   0.0461   0.0881   0.0000   0.0300   0.0000   0.0300
193  -4.1134   5.2319 223.2900   5.2368 6  -0.0659   0.0340  -0.0924   0.0274   0.0000   0.0300   0.0000   0.0300
194  14.4795   5.0546 215.5766   9.4340 6  -0.0513   0.0338   0.0561   0.0471   0.0000   0.0300   0.0000   0.0300
195 -18.3992   7.9325 199.9230  10.9851 6  -0.0659   0.0553   0.0030   0.0677   0.0000   0.0300   0.0000   0.0300
196 -18.9716   5.8714 190.3964  10.8722 6  -0.0466   0.0521   0.0013   0.0621   0.0000   0.0300   0.0000   0.0300
197 -26.4178   4.1052 220.1067   5.2699 6  -0.0220   0.0269  -0.0709   0.0305   0.0000   0.0300   0.0000   0.0300
198  -9.7204   8.9112 198.8476  15.7209 6  -0.0284   0.0581   0.0458   0.0729   0.0000   0.0300   0.0000   0.0300
199   1.0296   4.8309 214.3138   7.7530 6  -0.0110   0.0234   0.0110   0.0351   0.0000   0.0300   0.0000   0.0300
200  -8.5607   4.7343 215.1218   7.4867 6  -0.0515   0.0273  -0.0614   0.0422   0.0000   0.0300   0.0000   0.0300
201 -26.6091   5.3254 223.1874   5.5199 6  -0.0680   0.0280  -0.0653   0.0309   0.0000   0.0300   0.0000   0.0300
202 -35.0276   5.3042 235.2356   6.6997 6  -0.0247   0.0231  -0.0390   0.0298   0.0000   0.0300   0.0000   0.0300
203 -30.5405   5.9300 204.5652   6.6601 6   0.0102   0.0378  -0.0343   0.0346   0.0000   0.0300   0.0000   0.0300
204 -30.4917   6.0108 221.0586   7.3559 6   0.0272   0.0315   0.0233   0.0365   0.0000   0.0300   0.0000   0.0300
205 -51.6945   5.5084 226.7029   8.6900 6   0.0115   0.0296   0.0008   0.0403   0.0000   0.0300   0.0000   0.0300
206 -43.9014   4.4503 245.2308   4.8428 6   0.0616   0.0237  -0.0844   0.0233   0.0000   0.0300   0.0000   0.0300
207 -53.5400   4.3036 235.5185   4.3924 6   0.0413   0.0239  -0.0479   0.0274   0.0000   0.0300   0.0000   0.0300
208  -0.8838   7.8722 201.1532  18.4226 6  -0.1066   0.0449   0.0626   0.0796   0.0000   0.0300   0.0000   0.0300
209   3.2287   4.4974 217.5115   6.7122 6   0.0277   0.0284  -0.0072   0.0364   0.0000   0.0300   0.0000   0.0300
210   6.4499   5.1142 208.8827  13.0476 6  -0.0660   0.0245   0.0884   0.0352   0.0000   0.0300   0.0000   0.0300
211  10.6161   4.8411 219.7093   7.1367 6  -0.0506   0.0287   0.0116   0.0309   0.0000   0.0300   0.0000   0.0300
212  20.4857   5.5039 221.0904   8.8229 6  -0.0541   0.0319   0.0245   0.0465   0.0000   0.0300   0.0000   0.0300
